Date,Open,High,Low,Close,Volume
2022-09-14,51920,52540,51920,52230,1309200
2022-09-15,52540,52540,52040,52040,780500
2022-09-16,52040,52170,51300,51300,1360100
2022-09-19,51300,51970,50920,51670,1783700
2022-09-20,51670,52100,51170,51860,575000
2022-09-21,51800,51800,51170,51170,775400
2022-09-22,50980,51610,50920,51550,1172400
2022-09-23,51670,51670,51040,51240,840600
2022-09-26,50680,50980,49920,50680,1863600
2022-09-27,50980,50980,50050,50050,932900
2022-09-28,49800,49980,48500,48500,2048400
2022-09-29,49610,49800,47870,47870,1303900
2022-09-30,47870,50250,47810,50050,2109900
2022-10-03,49500,49920,47510,47870,1245600
2022-10-04,48500,49120,48000,48200,2040000
2022-10-05,49120,49450,48750,48750,971900
2022-10-06,49060,49060,47570,47570,1266700
2022-10-07,47380,47380,46010,46010,2061000
2022-10-10,45700,46940,44830,46010,1625600
2022-10-11,46010,46010,44140,44140,1593600
2022-10-12,44140,45590,44140,45010,1463100
2022-10-13,44890,45390,44470,45390,829200
2022-10-14,46260,46330,45760,46010,844200
2022-10-17,45700,45950,45140,45890,706800
2022-10-18,46010,46820,46010,46580,879000
2022-10-19,46580,47380,46450,46940,1023700
2022-10-20,47140,48800,46820,48380,1730300
2022-10-21,48320,48320,45950,45950,1564900
2022-10-24,45950,46330,44140,44210,1426100
2022-10-25,44400,46330,44210,45520,1564600
2022-10-26,46330,46330,45210,45890,625100
2022-10-27,46070,47380,45820,47140,935900
2022-10-28,47450,47450,46450,46630,875800
2022-10-31,46630,47250,45820,47010,1084700
2022-11-01,47450,47750,46630,46940,561500
2022-11-02,46760,47250,46010,46010,978200
2022-11-03,46330,47080,45820,46070,622400
2022-11-04,46010,46010,44470,45330,1646800
2022-11-07,45140,46010,45140,45140,1572400
2022-11-08,44470,45950,44400,45590,945000
2022-11-09,45590,46200,45590,46010,697700
2022-11-10,45700,45820,42960,45390,1595200
2022-11-11,45450,45760,44760,45270,1002900
2022-11-14,44760,45010,43520,44030,1639000
2022-11-15,43520,43520,40970,40970,3114900
2022-11-16,38110,43520,38110,43090,3050400
2022-11-17,43090,44760,40100,44140,1546300
2022-11-18,43590,44760,43020,44470,1261700
2022-11-21,43220,44650,43220,43590,840500
2022-11-22,43520,44760,42960,43830,1176300
2022-11-23,43520,44140,43340,43830,465900
2022-11-24,43410,44140,43150,43830,788400
2022-11-25,43900,44760,43830,44760,1267400
2022-11-28,45010,46330,44950,46200,1146800
2022-11-29,46580,46580,45390,46200,1143800
2022-11-30,46330,46580,45700,46390,911500
2022-12-01,46690,47140,46070,46450,1776500
2022-12-02,46450,48320,46010,48130,2901400
2022-12-05,48500,49120,48130,48680,1216400
2022-12-06,48680,49060,47250,47250,1537700
2022-12-07,47200,47630,46520,47570,1029400
2022-12-08,47810,48990,47010,47870,1267300
2022-12-09,47450,48500,47380,48500,987500
2022-12-12,48260,48620,47510,47870,1213500
2022-12-13,47380,48060,46760,48000,899700
2022-12-14,48000,48200,47310,47450,1158000
2022-12-15,47510,48550,47510,48320,1170500
2022-12-16,47870,48500,47510,48440,910900
2022-12-19,48680,48680,47630,47630,1026200
2022-12-20,48000,48000,46880,47630,785800
2022-12-21,48000,48130,47080,48000,544100
2022-12-22,48000,48200,47250,48000,657800
2022-12-23,47510,48500,47380,48500,1221000
2022-12-26,48320,48550,47510,47510,832500
2022-12-27,47510,47630,47450,47510,123900
2022-12-27,47570,48200,47250,47570,805200
2022-12-28,47870,47870,47250,47690,589200
2022-12-29,47570,47870,47380,47380,655300
2022-12-30,47380,47810,47250,47810,628600
2023-01-03,47810,49740,47750,49740,1535200
2023-01-04,50250,50380,49310,49740,794300
2023-01-05,49860,50680,49860,50110,1012600
2023-01-06,49980,50430,49860,49920,719400
2023-01-09,50050,50310,49680,49920,518900
2023-01-10,50180,50550,49860,49980,752700
2023-01-11,49980,50750,49980,50310,1076900
2023-01-12,50380,50680,49860,50180,542500
2023-01-13,50050,50490,49740,49740,628300
2023-01-16,49800,50380,49550,50250,574500
2023-01-17,50490,50980,50380,50980,978200
2023-01-18,51040,51860,50850,51860,954600
2023-01-19,51610,52360,51550,52170,1327200
2023-01-27,52290,53160,52230,52230,1140700
2023-01-30,52360,52480,52040,52040,891000
2023-01-31,51920,52040,50800,51920,1529100
2023-02-01,52230,52230,50850,50980,1048300
2023-02-02,51040,51240,50550,50920,1325200
2023-02-03,50980,50980,49800,49800,1729000
2023-02-06,49740,50750,49550,50050,943400
2023-02-07,50050,50920,50050,50180,750800
2023-02-08,50250,50800,50110,50490,669700
2023-02-09,50380,50750,50180,50180,743000
2023-02-10,50430,50490,50050,50180,725000
2023-02-13,50180,50490,49740,50180,613200
2023-02-14,50180,50380,49860,50250,619700
2023-02-15,50050,50920,49920,50750,645200
2023-02-16,50750,50980,50180,50750,424200
2023-02-17,50490,50750,50380,50750,467600
2023-02-20,50750,51610,50620,51490,1275100
2023-02-21,51490,52040,51370,51490,840000
2023-02-22,51170,51300,50850,50850,747200
2023-02-23,50800,50800,50110,50620,1160500
2023-02-24,50430,50550,49980,50250,559200
2023-02-27,49740,50050,49680,49920,1015400
2023-02-28,49740,50180,49450,50050,524300
2023-03-01,49450,50050,48930,50050,1376400
2023-03-02,49740,50050,49610,49740,430800
2023-03-03,49310,49740,48800,48800,740800
2023-03-06,48550,49610,48550,48620,817200
2023-03-07,49190,49680,48990,48990,792000
2023-03-08,48800,49450,48800,49450,510600
2023-03-09,49450,50180,49250,50110,640300
2023-03-10,49860,49980,49120,49450,640900
2023-03-13,48550,49380,48550,49060,886500
2023-03-14,49120,49190,48800,48930,427400
2023-03-15,49190,50050,49190,50050,691800
2023-03-16,49740,49740,48750,49250,850000
2023-03-17,49500,49740,48860,49120,429400
2023-03-20,49190,49310,48260,48260,769800
2023-03-21,48860,48930,47930,48550,536200
2023-03-22,48620,48860,48260,48860,548000
2023-03-23,48750,48800,48260,48500,313700
2023-03-24,48680,48990,48500,48800,281800
2023-03-27,49060,49250,48800,49190,718500
2023-03-28,49250,49250,48200,49120,928000
2023-03-29,49250,49310,48860,49060,369400
2023-03-30,49120,49310,48990,49190,337000
2023-03-31,49190,49450,49120,49250,564900
2023-04-03,49380,50050,49190,50050,1075300
2023-04-04,50310,50380,49740,49740,528100
2023-04-05,50050,50050,49550,49980,373700
2023-04-06,50180,50680,49920,50050,571400
2023-04-07,49860,50180,49740,49800,237400
2023-04-10,50380,50380,49800,49920,726000
2023-04-11,49860,50050,49800,49800,512800
2023-04-12,49920,50050,49680,49740,549900
2023-04-13,49920,49980,49310,49500,488300
2023-04-14,49680,49800,49310,49380,347000
2023-04-17,49500,49550,49120,49190,400700
2023-04-18,49500,49740,49250,49500,260800
2023-04-19,49610,49610,49310,49310,372400
2023-04-20,49610,49610,49250,49380,330600
2023-04-21,49740,49740,49310,49380,248000
2023-04-24,49450,50110,49120,49250,781900
2023-04-25,49190,49310,48680,48860,480500
2023-04-26,48550,48750,48260,48440,706100
2023-04-27,48550,48990,48550,48680,206900
2023-04-28,48990,48990,48620,48680,540200
2023-05-04,48380,48930,48260,48620,461000
2023-05-05,48860,48860,48620,48680,297500
2023-05-08,48800,49060,48750,48860,308400
2023-05-09,48860,49610,48860,49060,573800
2023-05-10,49120,49500,49120,49190,518900
2023-05-11,49190,49500,49120,49120,442500
2023-05-12,49310,50110,48990,50050,869300
2023-05-15,50620,50850,50310,50310,899900
2023-05-16,50380,50800,50250,50680,766500
2023-05-17,50920,51430,50430,50550,946100
2023-05-18,50850,51610,50620,51550,1373800
2023-05-19,51610,51800,50850,51490,979100
2023-05-22,51490,51490,50980,51300,530200
2023-05-23,51300,51300,50620,50680,599900
2023-05-24,50980,51040,50430,50550,464300
2023-05-25,50490,51860,50380,51740,1341300
2023-05-26,51670,51860,51170,51670,864400
2023-05-29,51920,52040,51550,51670,879600
2023-05-30,51610,52800,51550,52230,1659100
2023-05-31,52360,52360,51670,52290,839400
2023-06-01,52230,52230,51670,51920,537300
2023-06-02,51920,52410,51670,52100,735900
2023-06-05,52170,52980,52100,52850,1425500
2023-06-06,53040,53040,52680,53040,514000
2023-06-07,52850,53100,52410,52850,705800
2023-06-08,52680,52800,51920,51970,1244500
2023-06-09,52410,52680,52040,52610,680200
2023-06-12,52540,52800,51970,52800,519700
2023-06-13,52480,52800,52410,52480,466800
2023-06-14,52410,52730,52290,52360,658600
2023-06-15,52360,52480,51970,52290,798600
2023-06-16,52290,53590,51860,52540,2231500
2023-06-19,52680,53160,52540,52680,663200
2023-06-20,52850,53340,52680,53160,944500
2023-06-21,53160,53730,53100,53340,705800
2023-06-22,53530,53790,52680,53160,1019700
2023-06-23,53220,53220,52730,52910,822000
2023-06-26,52910,53340,52610,53340,859400
2023-06-27,53470,54290,53470,54290,1540400
2023-06-28,54340,54600,54100,54100,964900
2023-06-29,54100,54160,53790,53790,562400
2023-06-30,53790,53850,53470,53470,733500
2023-07-03,53790,53970,53470,53730,1039600
2023-07-04,53730,54100,53590,54100,1328100
2023-07-05,54330,55340,54120,54120,1787300
2023-07-06,54120,54400,53530,53960,1517000
2023-07-07,53670,54610,53670,54460,896300
2023-07-10,54460,54900,54180,54460,1154300
2023-07-11,54460,54540,54260,54260,1091300
2023-07-12,54260,54760,54180,54460,904900
2023-07-13,54830,54830,54540,54830,1252400
2023-07-14,55630,56640,55050,56640,2822800
2023-07-17,57150,57280,56790,57150,1153300
2023-07-18,57150,57150,56500,56920,718300
2023-07-19,56790,57070,56640,56790,708600
2023-07-20,56850,58820,56790,58090,2294300
2023-07-21,57660,58590,57580,58590,1273600
2023-07-24,58590,58820,58300,58590,1172700
2023-07-25,58590,59460,58590,58820,1056900
2023-07-26,58740,59820,58670,59820,1270800
2023-07-27,59890,61040,59890,60540,1417700
2023-07-28,60400,61040,60110,61040,898400
2023-07-31,61260,62050,61040,61920,1471500
2023-08-01,61920,62430,61120,61120,1287300
2023-08-02,61120,61340,60400,60400,996300
2023-08-03,60610,60910,59970,60540,907900
2023-08-04,60770,61120,60260,60260,1618900
2023-08-07,60470,61120,60260,61120,752500
2023-08-08,60770,61190,60610,60910,636000
2023-08-09,60770,61260,60040,60110,982700
2023-08-10,60110,60260,59460,59460,1343300
2023-08-11,59310,60040,58960,59310,1142900
2023-08-14,59380,60180,59310,59760,1014100
2023-08-15,59760,60990,58960,60770,1675600
2023-08-16,60180,61640,60180,61570,2595400
2023-08-17,61490,63070,61490,62210,3693800
2023-08-18,61920,63580,60990,61860,4243700
2023-08-21,62130,62720,61860,62130,2452800
2023-08-22,62430,62580,60040,62580,2330300
2023-08-23,62500,62800,61260,62580,1418500
2023-08-24,62580,65930,62270,65870,5251600
2023-08-25,65489,66610,65209,66300,2791400
2023-08-28,67330,69010,66610,68790,2950700
2023-08-29,68790,68790,67910,68510,1547400
2023-08-30,68200,71870,68120,70690,2360700
2023-08-31,70690,71360,70320,70760,1403700
2023-09-05,71060,72230,70840,70840,1439600
2023-09-06,71060,72460,70480,72460,2491000
2023-09-07,72460,73770,71430,71640,3249600
2023-09-08,71360,72080,70980,71430,2115600
2023-09-11,72230,72810,69740,71290,5149800
2023-09-12,71290,72380,71290,72380,2680700
2023-09-13,72380,72460,71290,71720,2889300
2023-09-14,71720,71720,69900,70180,2319700
2023-09-15,70260,71570,69740,71360,2134800
2023-09-18,70920,70920,70040,70920,2026900
2023-09-19,70840,72010,70180,72010,3583600
2023-09-20,72310,72950,72080,72080,2444800
2023-09-21,72080,72380,70480,70840,3419000
2023-09-22,69600,70980,67770,70760,6861000
2023-09-25,70980,71430,69010,69010,2097100
2023-09-26,68930,69900,68120,68430,2154100
2023-09-27,68710,69010,66150,69010,4510400
2023-09-28,68870,69010,66890,68790,1764400
2023-09-29,68790,69450,67910,67910,1635300
2023-10-02,68350,68660,67330,68200,1137500
2023-10-03,67480,68430,66950,67480,2006900
2023-10-04,66810,68350,66810,67710,1591700
2023-10-05,67910,68280,67030,67030,1369100
2023-10-06,66950,67910,66610,67850,1147700
2023-10-09,67630,69960,67480,69960,3657000
2023-10-10,70630,71130,69820,70480,3255500
2023-10-11,70180,71720,70180,70980,2358200
2023-10-12,70980,71570,70260,70550,1881200
2023-10-13,70260,70480,69740,70320,2362100
2023-10-16,70840,72380,70480,70840,4974600
2023-10-17,71570,71570,68120,68120,2420100
2023-10-18,69450,69450,66610,68060,6142800
2023-10-19,68790,69010,67330,67330,3029400
2023-10-20,67710,68060,65930,67980,2863200
2023-10-23,68660,68660,66460,66610,1971700
2023-10-24,67630,67630,66460,67330,1612400
2023-10-25,67180,67850,66530,66530,1836500
2023-10-26,64629,65800,62940,63520,5909500
2023-10-27,64030,64400,63150,63680,2034800
2023-10-30,63680,63750,62200,62200,1869500
2023-10-31,62270,62430,60740,60740,3087200
2023-11-01,61700,62500,60460,62500,2175200
2023-11-02,63230,65129,62880,65129,2204000
2023-11-03,65129,65290,63680,63680,4842300
2023-11-06,64550,65060,64250,64769,1210100
2023-11-07,64769,64980,64319,64629,1340200
2023-11-08,64629,67770,64629,67770,2943200
2023-11-09,67330,68280,67180,67710,2110200
2023-11-10,66950,67850,66810,66950,2406500
2023-11-13,67030,67330,66230,66890,1532100
2023-11-14,67330,68350,66810,67770,1997800
2023-11-15,68580,68660,67330,67630,2417600
2023-11-16,67480,68060,67030,68060,1906300
2023-11-17,68350,68430,66300,66610,3567900
2023-11-20,65930,67770,65209,66380,1656500
2023-11-21,67330,67330,66380,67260,1460700
2023-11-22,67260,68120,67260,68060,3271700
2023-11-23,68280,68580,66460,66460,2165700
2023-11-24,66460,67330,66010,66740,2248500
2023-11-27,66890,66890,65930,66380,1659500
2023-11-28,66460,67260,65800,66680,1090700
2023-11-29,67030,67330,66680,67100,801500
2023-11-30,66890,68580,66810,67260,1982400
2023-12-01,67480,67980,66810,67630,1190800
2023-12-04,67770,68790,67770,68510,3462300
2023-12-05,68660,70110,68580,69380,3590200
2023-12-06,69520,69820,68870,69520,1220700
2023-12-07,69600,69740,67910,69010,3761200
2023-12-08,69010,69600,68430,68930,1745800
2023-12-11,69900,70040,69230,69520,1564500
2023-12-12,69820,70840,69740,70840,4084900
2023-12-13,71290,71290,69670,69670,2148100
2023-12-14,70110,70550,69670,70400,1712300
2023-12-15,70400,70480,69520,70400,1474300
2023-12-18,70180,70400,68580,68790,2266500
2023-12-19,68710,69230,68510,69230,1250400
2023-12-20,69010,69520,68870,69310,1349500
2023-12-21,69230,69600,68790,69600,1756800
2023-12-22,69520,69600,69080,69230,1275400
2023-12-25,69450,70400,69380,70260,2017000
2023-12-26,70630,72150,70550,71130,3359900
2023-12-27,71290,71570,70920,70920,1355900
2023-12-28,70980,70980,70480,70690,1196600
2023-12-29,70690,70980,70320,70320,1866600
2024-01-02,70920,70920,70040,70180,1714500
2024-01-03,69960,70630,69820,70480,1436900
2024-01-04,70480,72010,70400,71130,2973900
2024-01-05,71210,71360,70630,71290,1138600
2024-01-08,71290,71930,71060,71210,1443000
2024-01-09,71210,71210,70690,70690,1211700
2024-01-10,70760,70920,69150,69310,3302500
2024-01-11,69310,69820,69310,69520,1370900
2024-01-12,69380,69960,68870,69310,2597000
2024-01-15,69520,70180,69450,69820,1312200
2024-01-16,69310,70040,69310,70040,810000
2024-01-17,69960,70260,69520,70040,1414000
2024-01-18,70040,70260,69670,69960,1136900
2024-01-19,70260,70920,70040,70480,1493200
2024-01-22,70840,70840,70110,70550,1108000
2024-01-23,70320,70550,69820,69960,1480400
2024-01-24,70110,70110,69450,69520,1722100
2024-01-25,69600,70040,69380,69600,845100
2024-01-26,69900,70400,69740,70180,925400
2024-01-29,70180,70320,69740,70180,1060700
2024-01-30,70180,70180,69820,69960,949000
2024-01-31,69960,70260,69900,70040,1381500
2024-02-01,70180,73110,70040,73110,7793700
2024-02-02,73340,74790,73260,74650,2876100
2024-02-05,74650,76180,74570,75750,2694400
2024-02-06,75820,76840,75310,76180,1884300
2024-02-07,76620,76840,76040,76770,2125400
2024-02-15,76980,77210,75960,76110,2248400
2024-02-16,76110,76920,75960,76920,2066000
2024-02-19,77210,78310,76840,76840,2031800
2024-02-20,76980,76980,76110,76340,1844300
2024-02-21,76110,78230,75750,77500,3137500
2024-02-22,77500,77570,76550,76550,1718700
2024-02-23,77210,78090,75590,76040,4103500
2024-02-26,76040,79030,75750,79030,4466700
2024-02-27,79400,80140,78600,78970,2800800
2024-02-28,79030,79400,77790,79400,3461700
2024-02-29,79180,80070,78820,79780,2824800
2024-03-01,79930,81520,79850,81090,4019400
2024-03-04,81230,81820,81090,81520,3087100
2024-03-05,81520,81520,80420,81010,3383000
2024-03-06,80500,80790,79330,79850,3702600
2024-03-07,79850,83360,79180,81450,4037600
2024-03-08,81450,82400,80140,80500,3115600
2024-03-11,80500,83060,80500,80500,3381500
2024-03-12,80500,83060,80500,81900,2907800
2024-03-13,82550,85620,81980,85620,5114200
2024-03-14,86730,86730,84680,85620,3463000
2024-03-15,85480,85480,83800,84900,3838400
2024-03-18,84750,84750,81310,82700,5884600
2024-03-19,82700,82700,81310,81980,3315400
2024-03-20,82180,84150,81310,83800,3475700
2024-03-21,84300,85030,83870,85030,3757800
2024-03-22,85100,85100,83800,84090,2414800
2024-03-25,83500,84220,83280,83430,2794400
2024-03-26,83430,84530,83130,84150,1693300
2024-03-27,83950,84380,83500,84300,1320200
2024-03-28,84820,85930,84380,85700,2803200
2024-03-29,85180,85780,84900,85250,1343500
2024-04-01,84900,86060,84300,85480,1974600
2024-04-02,84450,85620,84450,85620,2285800
2024-04-03,84980,85620,84220,84220,2549000
2024-04-04,84150,84750,83430,83430,2359500
2024-04-05,82770,83950,82400,83200,2759000
2024-04-08,83200,83200,82400,82400,1952000
2024-04-09,82400,82840,82330,82700,1432500
2024-04-10,83060,84610,82920,83280,1791100
2024-04-11,83060,84450,82920,84090,1549400
2024-04-12,84820,84820,83650,84530,1367300
2024-04-15,84530,84610,81590,81670,3701900
2024-04-16,81980,82840,81590,82700,3642700
2024-04-17,82770,82770,81670,81820,1943300
2024-04-19,80870,81380,79780,79780,5361100
2024-04-22,80500,81520,79700,80730,2397300
2024-04-23,81170,82920,80420,82180,4037600
2024-04-24,83130,87900,82840,87900,10158700
2024-04-25,89650,93670,89210,90160,5707700
2024-04-26,90020,91780,89440,90160,3396500
2024-05-02,90610,94410,90380,93160,3469300
2024-05-03,93740,93970,91920,92140,3191200
2024-05-06,92580,93390,91100,93390,2704600
2024-05-07,93670,96300,93080,96080,3122800
2024-05-08,95210,95880,94640,95880,3017800
2024-05-09,95580,97190,95130,95360,2203300
2024-05-10,96080,96750,94560,95880,3789700
2024-05-13,96080,96230,94260,94910,1852200
2024-05-14,95130,96380,94840,95510,2304600
2024-05-15,96230,98440,96080,98140,3653100
2024-05-16,99240,100480,98210,99100,3119000
2024-05-17,99100,99530,97850,98440,2306400
2024-05-20,98940,99600,97330,97330,2013500
2024-05-21,98080,99530,97690,99530,3471900
2024-05-22,100920,102240,99600,100990,4511800
2024-05-23,100630,100850,98800,100630,3621500
2024-05-24,100990,100990,95580,96530,13375600
2024-05-27,97330,97690,95580,97190,5157800
2024-05-28,98080,100260,97410,100260,4625300
2024-05-29,100330,101130,98650,99310,5837600
2024-05-30,97920,98800,96530,98800,7261300
2024-05-31,98800,100110,97920,98500,2633500
2024-06-03,98800,100710,98570,100190,7773600
2024-06-04,101720,101950,100850,101800,7009800
2024-06-05,102450,106050,102240,102520,6321600
2024-06-06,102680,103700,101570,102160,5211800
2024-06-07,103190,103930,102830,103930,3756900
2024-06-10,105020,106130,104650,105380,3775400
2024-06-11,105600,107200,104730,107200,6327300
2024-06-12,108370,112450,108290,111870,11215500
2024-06-13,113290,113380,110160,110160,8136200
2024-06-14,110240,112360,109310,111010,6406200
2024-06-17,111010,111340,108900,109150,4867600
2024-06-18,109150,109910,108460,108460,6680000
2024-06-19,108460,112530,107270,111430,9669200
2024-06-20,112710,114990,111690,112960,10465700
2024-06-21,113460,115330,112960,115330,7653300
2024-06-24,114390,114830,111870,111940,13186900
2024-06-25,111010,111090,108980,110160,13706800
2024-06-26,111010,111690,109650,111690,7147400
2024-06-27,111260,113640,110840,112530,6403700
2024-06-28,112530,112530,110500,110590,6633000
2024-07-01,110500,110500,108900,108980,6376000
2024-07-02,108980,111940,108050,108460,6720600
2024-07-03,110590,112530,110240,111010,7634100
2024-07-04,111940,115080,111940,115080,8117900
2024-07-05,115330,118380,115330,117540,7789400
2024-07-08,117360,118290,116520,118290,5865700
2024-07-09,117870,118040,115240,116520,9676100
2024-07-10,115240,116090,113550,113550,6294700
2024-07-11,113640,114740,112270,112710,6842100
2024-07-12,112020,115240,112020,113380,3553400
2024-07-15,113120,114230,112110,112450,3067200
2024-07-16,113200,113980,112110,113550,4002300
2024-07-17,113550,113640,110080,111780,6970100
2024-07-18,111340,111340,108290,108370,10800200
2024-07-19,108980,109560,106780,106780,6551700
2024-07-22,106780,106780,104400,105160,6216900
2024-07-23,105840,108050,105760,106340,5311600
2024-07-24,106340,107270,105080,106780,4151700
2024-07-25,105240,106340,105160,105930,2563400
2024-07-26,106690,108460,105410,108460,3951100
2024-07-29,110160,110670,109310,109310,4859800
2024-07-30,109310,109740,107620,108460,2373800
2024-07-31,107880,108980,107270,108980,2869200
2024-08-01,109830,109910,105160,105760,6870300
2024-08-02,103460,105760,102530,104400,9944700
2024-08-05,102620,104150,99480,100500,10415200
2024-08-06,101690,103300,101510,102360,6728100
2024-08-07,102530,103370,101860,103370,2822800
2024-08-08,103050,103720,102440,102880,2654900
2024-08-09,103720,107530,103370,107530,5496400
2024-08-12,107530,110330,106950,110160,6183500
2024-08-13,109910,110330,108460,109910,4097900
2024-08-14,110750,111430,109740,109740,2862200
2024-08-15,109400,109740,108640,109070,2257600
2024-08-16,109400,111010,109400,110670,5093600
2024-08-19,111090,111340,110160,110590,2498400
2024-08-20,110750,112270,110750,111430,3741400
2024-08-21,110670,113380,110670,113120,6119700
2024-08-22,113550,113980,113120,113380,3020500
2024-08-23,113290,113290,112190,112800,3055000
2024-08-26,112960,113120,111430,111430,2590300
2024-08-27,111430,112360,110500,112270,2338500
2024-08-28,112710,113980,112620,112960,2711500
2024-08-29,112530,113380,112020,113290,2092700
2024-08-30,113120,114310,112710,114230,3315800
2024-09-04,112710,112710,111430,112710,4535200
2024-09-05,112710,112710,109910,110670,8055600
2024-09-06,110590,112620,110420,111940,3821400
2024-09-09,110840,111780,110240,111260,2885200
2024-09-10,111010,111010,109830,110160,4195100
2024-09-11,110160,111260,110000,110670,3190400
2024-09-12,111010,112270,111010,112110,4118000
2024-09-13,112020,113050,111870,112710,3186800
2024-09-16,111690,112710,111090,111090,1915700
2024-09-17,111170,112620,111170,112620,2651400
2024-09-18,113050,114570,112620,114060,5379600
2024-09-19,114230,115080,113810,114570,5154300
2024-09-20,115500,116090,114390,114650,3719700
2024-09-23,115170,115170,113050,113550,2441200
2024-09-24,113550,114150,113290,113980,2011400
2024-09-25,113810,114230,113200,114230,4479900
2024-09-26,114390,114390,113460,113810,2815600
2024-09-27,113810,113890,113120,113720,3352800
2024-09-30,113720,113980,112710,113980,3030500
2024-10-01,114150,115420,114150,115170,4725900
2024-10-02,114060,115170,114060,114740,1719800
2024-10-03,114740,115330,113550,113550,2300800
2024-10-04,113810,114230,113120,113640,1468400
2024-10-07,113720,114310,113200,113640,1330500
2024-10-08,113640,114480,113200,113380,2108600
2024-10-09,113810,115080,113810,114740,2619900
2024-10-10,115080,120330,115080,120080,9952200
2024-10-11,120330,121010,118290,118290,3813600
2024-10-14,119570,119730,116180,116610,5605300
2024-10-15,116610,117450,115760,116090,2860800
2024-10-16,115580,116180,115240,115500,2756000
2024-10-17,115670,116180,114830,116090,2579200
2024-10-18,116430,116770,115760,116090,2169400
2024-10-21,116090,116690,114830,114830,2681300
2024-10-22,114990,114990,112710,112800,6009200
2024-10-23,112620,114230,112360,113720,3015100
2024-10-24,113720,113810,113380,113810,2277200
2024-10-25,113810,114060,113200,113550,1839000
2024-10-28,113640,114390,113200,114310,1506000
2024-10-29,114740,114830,114230,114740,2459200
2024-10-30,114740,115170,114570,115170,1709800
2024-10-31,115170,115240,114650,115170,1241700
2024-11-01,114390,114390,113200,114060,2667500
2024-11-04,114060,114060,112450,112530,3182900
2024-11-05,112710,113550,112110,112360,1657100
2024-11-06,112800,114060,112710,114060,1801500
2024-11-07,114650,116610,113720,114480,3570500
2024-11-08,115330,115920,114480,115080,2106300
2024-11-11,115670,118210,115240,117200,5292000
2024-11-12,117450,117710,115170,115920,2914700
2024-11-13,115830,117020,115330,116770,3455400
2024-11-14,116850,118550,115240,115240,4736300
2024-11-15,114650,114990,112360,113460,6563600
2024-11-18,113550,114060,112270,113550,3903400
2024-11-19,113120,113200,110080,110160,7642800
2024-11-20,110160,112190,107360,112190,8460300
2024-11-21,112190,112710,111010,112710,3176700
2024-11-22,112620,113890,112270,113460,2915900
2024-11-25,113550,113550,112880,113460,1849700
2024-11-26,113050,115170,112960,114570,4176100
2024-11-27,114570,118380,114570,117710,9814300
2024-11-28,118130,118640,117200,118130,4742700
2024-11-29,118130,123220,117790,122280,11586700
2024-12-02,123140,124580,120830,121340,6616800
2024-12-03,120910,124490,120910,123730,5103700
2024-12-04,123730,124840,121850,122450,5609100
2024-12-05,122880,126710,122530,126710,4849200
2024-12-06,129620,129620,126290,127570,4541200
2024-12-09,127310,127570,124670,125430,4539000
2024-12-10,125520,127570,125430,127570,3597200
2024-12-11,128000,129440,127740,128419,4816600
2024-12-12,129620,129620,127310,128169,4147900
2024-12-13,127570,128759,127480,127570,3379800
2024-12-16,127650,128500,127570,127910,3291100
2024-12-17,128090,128419,126040,126290,5947500
2024-12-18,126290,127830,126290,126890,2923400
2024-12-19,125690,127150,125600,126370,4805200
2024-12-20,126710,128500,126540,127570,3538900
2024-12-23,127570,127910,126890,127830,2514800
2024-12-24,128000,128680,127480,128330,2300900
2024-12-25,128500,129030,128330,128680,2513100
2024-12-26,128850,129199,127240,127830,2233300
2024-12-27,127570,127910,126890,127650,2561700
2024-12-30,127480,128680,126710,128419,1982400
2024-12-31,128590,131320,128259,130139,3603200
2025-01-02,130139,130289,128090,129699,3172800
2025-01-03,129110,129110,127150,127150,4336100
2025-01-06,127240,128169,126630,127390,3467100
2025-01-07,127570,129110,127570,128090,3453300
2025-01-08,128000,128000,126370,126540,3879900
2025-01-09,126540,127310,126290,126980,1714400
2025-01-10,126980,127240,125600,125690,2524700
2025-01-13,124670,126710,123480,125950,3488800
2025-01-14,125950,126290,123810,123810,2897200
2025-01-15,124580,125010,123550,124160,2840900
2025-01-16,124750,125430,123900,125010,3568000
2025-01-17,125100,128090,124580,127150,3537000
2025-01-20,127150,128330,126450,128000,2217700
2025-01-21,128419,129199,127150,127910,2480300
2025-01-22,127650,128500,127310,127740,2785600
2025-01-23,128090,133110,128000,131660,7057800
2025-01-24,131490,131840,130900,130900,3655700
2025-02-03,126290,127310,123990,124160,12747700
2025-02-04,124580,125430,123990,124750,5467700
2025-02-05,125350,125860,124410,124840,5204100
2025-02-06,125430,125690,124250,125010,3426600
2025-02-07,125010,125190,124410,124670,3865900
2025-02-10,124160,124160,121170,121170,7749600
2025-02-11,121340,124080,119550,124080,5361400
2025-02-12,124250,124330,123140,123730,1887400
2025-02-13,123730,123730,121760,122110,2850800
2025-02-14,122880,123730,122530,123640,3251700
2025-02-17,123730,123730,122360,122530,2466300
2025-02-18,122700,123220,122110,122790,1664400
2025-02-19,122790,123640,122110,122880,3029800
2025-02-20,123050,123390,122030,122030,3385400
2025-02-21,121850,121940,120740,121170,5312600
2025-02-24,121170,121170,119040,119890,7497900
2025-02-25,119800,119800,117930,118610,6810400
2025-02-26,118690,121000,118530,121000,3323400
2025-02-27,121170,121340,120060,120580,3421700
