Date,Open,High,Low,Close,Volume
2023-09-13,68990,69610,68220,68570,2507000
2023-09-14,68050,69360,67960,68830,2482600
2023-09-15,68830,70390,68490,68930,5614800
2023-09-18,68570,69170,68220,68400,1322100
2023-09-19,68050,68400,67090,68400,2571700
2023-09-20,67960,68310,67620,67870,1842800
2023-09-21,67710,67870,67010,67620,2537900
2023-09-22,66830,67870,65710,67190,4244900
2023-09-25,66920,68050,66500,67270,2755500
2023-09-26,67270,67620,65890,65970,2534600
2023-09-27,66150,66410,64849,66410,2273300
2023-09-28,65970,66230,64849,64849,1889300
2023-09-29,65019,66230,64319,64319,1403900
2023-10-02,64319,65530,64319,65530,1159900
2023-10-03,64660,65120,64069,64150,1993700
2023-10-04,63820,64660,63630,64489,1077900
2023-10-05,64250,64489,63030,63030,2571400
2023-10-06,63030,64319,62950,64319,1227000
2023-10-09,64150,64250,63820,63890,830900
2023-10-10,64400,65019,64150,64489,1023900
2023-10-11,64660,64849,64150,64489,1134400
2023-10-12,64590,65790,64590,65440,2534800
2023-10-13,65290,66150,65019,65710,1487000
2023-10-16,65120,65710,64750,65190,1344400
2023-10-17,65290,65970,64849,64849,1421900
2023-10-18,64849,64849,62770,64069,2572400
2023-10-19,63630,63630,61460,61900,3904700
2023-10-20,61820,62850,60850,62680,2371800
2023-10-23,62150,62420,60760,60850,2725900
2023-10-24,60850,61380,60760,60930,1099500
2023-10-25,60930,61380,59810,59810,2423700
2023-10-26,59380,59480,57130,58090,5201700
2023-10-27,58350,58950,57740,58950,1811000
2023-10-30,58860,58950,58170,58590,1047000
2023-10-31,58860,60250,58590,58950,2183600
2023-11-01,59810,61120,58860,61030,2337200
2023-11-02,61120,61460,60520,61460,2390200
2023-11-03,61460,61460,60520,60680,1692700
2023-11-06,60850,61970,60760,61550,1136800
2023-11-07,61120,61380,60520,61380,1474700
2023-11-08,60850,61970,60520,61900,2339600
2023-11-09,62060,62510,61280,61280,3420100
2023-11-10,61380,61380,60340,60340,2833100
2023-11-13,60430,60680,59480,59550,1730800
2023-11-14,59810,60160,59130,59730,2996000
2023-11-15,60680,62240,60680,61280,3949400
2023-11-16,61200,61820,60600,60930,2338200
2023-11-17,61550,61650,59990,60680,2335800
2023-11-20,59990,60600,59810,60070,1770000
2023-11-21,60160,60520,59730,60250,2959800
2023-11-22,60250,60850,59810,60160,1302200
2023-11-23,60520,60600,59550,59550,1623100
2023-11-24,59480,59730,58590,59210,3128900
2023-11-27,59210,59300,58860,59040,1333300
2023-11-28,59040,59380,58510,59380,1775600
2023-11-29,59380,59630,59130,59300,1262500
2023-11-30,59300,59550,58420,58420,2581600
2023-12-01,58950,59380,58690,59300,1391800
2023-12-04,59380,60250,59300,59630,3006800
2023-12-05,59630,59810,58950,59040,2302100
2023-12-06,59040,59480,59040,59380,1606600
2023-12-07,59630,59630,58510,59300,3874400
2023-12-08,59300,60070,58950,59810,3729400
2023-12-11,61120,61120,60600,60680,4734500
2023-12-12,60680,60760,59810,60160,2788700
2023-12-13,60340,60430,59040,59130,4511000
2023-12-14,59300,59730,59130,59300,1462000
2023-12-15,59380,59480,59040,59040,3739700
2023-12-18,59040,59130,58090,58090,3513100
2023-12-19,58170,58420,57470,58090,3061900
2023-12-20,58090,59130,58090,59040,2603900
2023-12-21,58860,59210,58770,58770,2585900
2023-12-22,58770,59040,58510,58590,2145700
2023-12-25,58590,59550,58590,58860,2672700
2023-12-26,59210,59380,58950,58950,1975400
2023-12-27,59380,59560,58950,58950,1626400
2023-12-28,58950,59820,58950,59820,2408700
2023-12-29,60000,60000,59040,59040,1954700
2024-01-02,59560,59820,59300,59640,2142800
2024-01-03,59740,60260,59380,60260,1889800
2024-01-04,60350,60690,60260,60260,3401500
2024-01-05,60530,60530,59820,60080,1475700
2024-01-08,60260,60350,59560,59560,2396400
2024-01-09,59560,59820,59380,59480,2460400
2024-01-10,59480,59480,58860,58950,3006600
2024-01-11,58950,59820,58950,59300,2083900
2024-01-12,59040,59300,58510,58690,3283000
2024-01-15,58690,58950,58510,58510,2226700
2024-01-16,58510,58860,58260,58860,2072400
2024-01-17,58950,59300,58510,58590,1826400
2024-01-18,58770,59210,58770,58860,1228400
2024-01-19,58860,59900,58860,59380,2619900
2024-01-22,59380,60000,59380,59640,1959800
2024-01-23,59640,59640,59040,59130,2112000
2024-01-24,59210,59380,58690,58770,2083500
2024-01-25,58860,58950,58420,58420,2660500
2024-01-26,58510,58950,58510,58510,1675800
2024-01-29,58590,58770,58420,58510,1732800
2024-01-30,58770,58770,58420,58420,1790400
2024-01-31,58690,59560,58420,58510,4020100
2024-02-01,58690,59210,58690,58950,2499300
2024-02-02,58950,59130,58510,58860,2611300
2024-02-05,58860,59560,58690,59380,3565900
2024-02-06,59480,59560,59040,59040,2392800
2024-02-07,59040,59300,58690,59040,2736300
2024-02-15,59040,59380,58690,59040,3876600
2024-02-16,59210,61390,58950,61130,11114600
2024-02-19,61920,63400,61740,62780,6652800
2024-02-20,62610,63230,62260,62450,4385700
2024-02-21,62450,62780,61990,62260,3590200
2024-02-22,62260,63490,62090,62530,4648100
2024-02-23,62710,63490,61990,61990,6142500
2024-02-26,61990,62610,61740,61990,3048400
2024-02-27,62180,63230,62090,62880,5282500
2024-02-28,63230,63400,62450,63050,3419000
2024-02-29,63400,64019,62530,62880,6539800
2024-03-01,62980,62980,62180,62450,4397700
2024-03-04,62710,63490,62530,62880,5014600
2024-03-05,62880,63760,62610,63760,5440900
2024-03-06,64019,64190,62710,62710,4833900
2024-03-07,62610,62980,62260,62880,5067600
2024-03-08,62980,63660,61130,61130,7361000
2024-03-11,61570,62260,61130,61390,4208400
2024-03-12,61480,61660,61130,61130,3844000
2024-03-13,61220,61920,61130,61840,5646500
2024-03-14,61990,62260,61390,61570,5445400
2024-03-15,62000,62000,60770,60860,4851100
2024-03-18,60860,61120,59790,60060,6796400
2024-03-19,60600,60600,59980,59980,3164500
2024-03-20,59980,60680,59710,60150,3546900
2024-03-21,60330,60600,60060,60510,4906200
2024-03-22,60680,60770,59980,59980,6066700
2024-03-25,60060,60330,59360,59540,5450700
2024-03-26,59610,60060,59540,59880,2504200
2024-03-27,60150,60150,59710,59880,2637700
2024-03-28,59880,60510,59790,59880,4470700
2024-03-29,60510,60510,59710,59790,3484600
2024-04-01,59790,59880,59270,59270,4988000
2024-04-02,59270,59610,59000,59540,4322900
2024-04-03,59540,59540,59000,59000,5046100
2024-04-04,59000,60510,59000,60330,7472800
2024-04-05,60330,60330,59880,60060,4233800
2024-04-08,60150,60150,59180,59270,3666000
2024-04-09,59360,59540,59100,59270,2516000
2024-04-10,59360,59540,59100,59100,2765500
2024-04-11,59000,59180,58830,58920,2947700
2024-04-12,59100,59360,58920,59000,2509200
2024-04-15,59000,59000,57410,57410,5756100
2024-04-16,57410,57500,55730,56610,7128700
2024-04-17,56980,57410,56800,56800,4589800
2024-04-19,56800,56980,55990,56800,4516100
2024-04-22,57230,57770,56610,56610,2035200
2024-04-23,56800,56880,55920,56170,2014400
2024-04-24,56610,56880,56170,56610,2401300
2024-04-25,56610,57320,56530,57230,1916000
2024-04-26,57230,58210,57060,57500,2940600
2024-05-02,57860,57940,57410,57860,2563400
2024-05-03,58040,58380,57940,58040,1966400
2024-05-06,58210,58730,57940,58210,2261300
2024-05-07,58380,60600,58300,60150,8485900
2024-05-08,60150,60150,59360,60060,2964400
2024-05-09,60060,60060,58920,58920,2998000
2024-05-10,59000,59710,58470,58830,2418100
2024-05-13,58920,59100,57860,58210,2732500
2024-05-14,58300,59270,58300,58830,2433100
2024-05-15,59180,59540,59000,59270,3234900
2024-05-16,59360,59880,59270,59450,2911400
2024-05-17,59540,59980,59100,59270,4169000
2024-05-20,59360,59790,58730,58730,4920600
2024-05-21,58730,58920,58210,58560,3799500
2024-05-22,58730,59000,58210,58210,3618300
2024-05-23,58380,59270,58210,59270,2991400
2024-05-24,59000,59180,58120,58380,4104100
2024-05-27,58470,58920,58210,58470,2336600
2024-05-28,58650,59540,58470,59100,5347500
2024-05-29,59270,59540,58380,58650,3357900
2024-05-30,58470,58560,57940,58120,4412600
2024-05-31,58300,58300,57770,57860,4143400
2024-06-03,58210,58920,58120,58470,3190500
2024-06-04,58470,58920,58380,58380,2445200
2024-06-05,58560,61210,58560,60600,11865800
2024-06-06,61040,61040,59450,59450,4887800
2024-06-07,59790,60680,59710,59980,4127600
2024-06-10,60510,60600,59450,59450,4564100
2024-06-11,59610,59710,58730,58830,6177100
2024-06-12,58830,59540,58650,59270,3425100
2024-06-13,59270,59610,59100,59180,2803600
2024-06-14,59270,59540,58560,58560,4124200
2024-06-17,58650,58920,58380,58380,3617600
2024-06-18,58830,58830,58300,58300,2751700
2024-06-19,58380,58380,57590,57770,6155000
2024-06-20,57860,59100,57670,58380,4397100
2024-06-21,58830,59360,58380,58380,3967700
2024-06-24,58470,58920,57770,57940,3847700
2024-06-25,58210,58560,57940,57940,2433600
2024-06-26,58210,58210,57590,57670,2485100
2024-06-27,57670,58040,57590,57770,2708400
2024-06-28,57940,58380,57770,57940,2731700
2024-07-01,58210,58380,57770,58380,1909300
2024-07-02,58380,58650,58210,58560,2042800
2024-07-03,58560,58650,58380,58560,1332600
2024-07-04,58650,59180,58650,58730,2688900
2024-07-05,58730,59710,58730,59450,4180100
2024-07-08,59540,59880,59270,59790,4942400
2024-07-09,59790,59980,59450,59710,5045200
2024-07-10,59710,59980,59100,59100,3881700
2024-07-11,59180,59270,58650,58650,3787100
2024-07-12,58730,58920,58470,58650,2079900
2024-07-15,58650,59180,58560,58560,2155300
2024-07-16,58730,59000,58470,58470,2243700
2024-07-17,58560,58830,58040,58120,3464800
2024-07-18,58380,58380,57940,58300,2283000
2024-07-19,58300,58300,57590,57770,3392700
2024-07-22,57770,58380,57670,57860,2654800
2024-07-23,58040,58650,57940,58300,3777800
2024-07-24,58210,58470,58040,58040,3613500
2024-07-25,58040,58120,57770,58040,1957600
2024-07-26,57860,58560,57860,58210,2975400
2024-07-29,58560,59790,58300,59450,5781800
2024-07-30,59540,60510,59180,59880,6375600
2024-07-31,60600,63690,60600,63330,21144900
2024-08-01,63520,63600,62000,62190,8865800
2024-08-02,61920,63600,61920,63250,10290200
2024-08-05,62800,62990,60600,61390,12155500
2024-08-06,62190,64849,61920,64310,13496200
2024-08-07,64750,65290,64050,65290,10700700
2024-08-08,65379,65810,63860,64310,5811000
2024-08-09,64390,64920,64129,64849,4527500
2024-08-12,64849,65810,64390,64580,5804000
2024-08-13,64390,65810,64310,65290,6734400
2024-08-14,65450,65550,64849,65450,5456200
2024-08-15,65450,65980,65190,65290,4255800
2024-08-16,65450,65550,64750,65290,7392900
2024-08-19,65450,67240,65290,67240,7917900
2024-08-20,67240,67410,66610,66870,4177300
2024-08-21,66520,67320,66440,66610,3991000
2024-08-22,67240,67240,65120,65640,6025900
2024-08-23,66250,66870,65810,66250,3307600
2024-08-26,66250,66350,64849,64920,6324800
2024-08-27,64920,65290,64230,65019,4265800
2024-08-28,65120,65450,64750,65379,3352800
2024-08-29,65190,65450,64920,65019,2042900
2024-08-30,65120,66180,64920,65379,3675800
2024-09-04,64849,65910,64660,65720,2839100
2024-09-05,65720,66700,65550,66080,5857500
2024-09-06,66250,66790,66180,66700,3641800
2024-09-09,66440,66440,65640,66180,2638800
2024-09-10,66180,66790,65720,66250,3332400
2024-09-11,66180,66440,65379,65980,3165200
2024-09-12,66350,66520,65810,66080,2052100
2024-09-13,66180,66180,64480,64480,5347100
2024-09-16,64580,64580,63600,63600,4034700
2024-09-17,63690,64920,63420,64920,2390300
2024-09-18,65120,65379,64580,64849,2845300
2024-09-19,64750,65019,64580,64849,1572700
2024-09-20,65019,65450,64310,64310,5232400
2024-09-23,64660,64750,64230,64480,2930300
2024-09-24,64989,64989,64170,64349,2076500
2024-09-25,64349,64440,63710,63710,4520500
2024-09-26,63710,65090,63710,64709,3984100
2024-09-27,64810,65170,64709,64989,2968700
2024-09-30,64989,64989,64170,64170,2043500
2024-10-01,64260,64709,64170,64170,2040200
2024-10-02,64260,64260,63710,64170,2139900
2024-10-03,64260,64530,63990,64349,2948000
2024-10-04,64530,64530,62610,62710,6134000
2024-10-07,62890,63430,61420,61420,5986300
2024-10-08,61510,62430,61510,62430,2887600
2024-10-09,62520,62790,62060,62060,3527900
2024-10-10,62520,62990,61960,61960,2622600
2024-10-11,62340,62430,61790,61960,2370000
2024-10-14,62340,62340,61420,61510,2820500
2024-10-15,61510,61700,61060,61140,3073300
2024-10-16,61140,62340,61140,61790,2003900
2024-10-17,61890,62150,61610,61890,1655000
2024-10-18,61890,62240,61700,61700,1597500
2024-10-21,61700,62150,61510,61610,1860000
2024-10-22,61610,62060,61510,61610,2250400
2024-10-23,61610,61890,61510,61610,1635900
2024-10-24,61610,63160,61610,62610,4365000
2024-10-25,62790,62790,62150,62240,2170200
2024-10-28,61960,62240,61060,61510,2923300
2024-10-29,61610,61610,61140,61330,2030600
2024-10-30,61330,61610,60690,60690,3431700
2024-10-31,60960,60960,59770,60510,5170700
2024-11-01,60510,60690,60040,60230,2178000
2024-11-04,60320,60960,60040,60040,2118800
2024-11-05,60140,60420,59960,59960,1060900
2024-11-06,60420,60420,59770,60230,2594600
2024-11-07,60420,60600,60040,60320,1152300
2024-11-08,60420,60600,60040,60140,1592400
2024-11-11,60140,60230,59230,59680,2737600
2024-11-12,59680,60140,59320,59410,1729600
2024-11-13,59580,60040,59230,59500,2770700
2024-11-14,59500,59500,59230,59500,1779900
2024-11-15,59410,59410,58310,58310,3688300
2024-11-18,58310,58760,57860,57860,3747000
2024-11-19,57940,58130,57660,57660,2733600
2024-11-20,57660,58400,57580,58220,2818000
2024-11-21,58310,58680,58040,58490,2253500
2024-11-22,58490,59320,58490,58860,2176700
2024-11-25,58860,59140,58760,58860,2446600
2024-11-26,59040,59500,58950,59320,1675600
2024-11-27,59320,59500,59040,59140,1586400
2024-11-28,59500,59500,59040,59040,1273300
2024-11-29,59040,59320,58860,59140,1105500
2024-12-02,59140,59320,58760,59040,1229100
2024-12-03,59140,59140,58490,58490,2425200
2024-12-04,58400,58490,57940,57940,2745800
2024-12-05,58130,59230,57860,58860,2218400
2024-12-06,59040,59320,58680,58680,1677900
2024-12-09,59040,59040,58580,58680,1762700
2024-12-10,58680,58950,58490,58490,1711000
2024-12-11,58490,59140,58490,58760,2024600
2024-12-12,58760,59410,58760,59140,2249800
2024-12-13,58860,59040,58680,58760,1396700
2024-12-16,58760,59680,58760,59500,2387600
2024-12-17,59410,59500,59040,59140,1204000
2024-12-18,59500,59580,59230,59230,1614100
2024-12-19,58950,59040,58490,58490,2626900
2024-12-20,58580,59500,58580,59500,3799600
2024-12-23,59230,59500,58860,58950,1347800
2024-12-24,58950,59230,58680,58860,1287000
2024-12-25,58950,59410,58950,58950,1302500
2024-12-26,59230,59230,58860,58860,1708800
2024-12-27,58950,59140,58760,58860,2443700
2024-12-30,58680,58760,58400,58400,1490800
2024-12-31,58490,58860,58400,58490,1641900
2025-01-02,58680,58860,58210,58210,1336600
2025-01-03,58300,58400,58030,58120,1776700
2025-01-06,58120,58300,57660,57660,2103500
2025-01-07,57750,58120,56820,56920,2802100
2025-01-08,57200,57290,56460,56920,2053300
2025-01-09,57020,57100,56550,57020,1500000
2025-01-10,56920,57100,56550,56550,1189800
2025-01-13,56460,57100,56370,56640,1101700
2025-01-14,56640,57020,56550,56820,1147600
2025-01-15,57290,57470,56920,56920,1216400
2025-01-16,57470,57750,56920,57100,1684500
2025-01-17,57380,57380,57200,57200,889400
2025-01-20,57200,57380,56820,57100,1633600
2025-01-21,57200,57290,56820,57020,1403900
2025-01-22,57200,57200,56820,56820,1760900
2025-01-23,56820,57470,56820,57200,1781300
2025-01-24,57100,57660,57020,57380,1576400
2025-02-03,57380,57380,55810,55810,7279900
2025-02-04,55910,56180,55350,55530,7125000
2025-02-05,55730,56740,55730,56740,3198100
2025-02-06,56740,56820,55810,55990,3024800
2025-02-07,55990,56460,55910,56090,2552300
2025-02-10,56460,56460,55910,55910,2592100
2025-02-11,55910,55990,55450,55730,3433800
2025-02-12,55910,56270,55810,56270,2756600
2025-02-13,56270,56270,55730,55990,2576800
2025-02-14,55990,55990,55630,55630,6401800
2025-02-17,55730,55910,55350,55350,3612400
2025-02-18,55730,55810,55350,55630,2436800
2025-02-19,55630,56180,55630,56090,3072700
2025-02-20,56180,56180,55910,55990,2627900
2025-02-21,56090,57290,55910,56640,4717200
2025-02-24,56820,58950,56820,58860,11512800
2025-02-25,59040,59040,57750,58030,3884200
2025-02-26,58120,58490,58030,58210,3636600
2025-02-27,58300,58300,57380,57380,3520600
2025-02-28,57470,58300,57380,57380,4175600
2025-03-03,57930,58300,57470,58300,3610600
2025-03-04,58300,58860,58030,58580,6042000
2025-03-05,58680,58680,57850,57850,2275500
2025-03-06,57850,58030,57380,58030,3125600
2025-03-07,58030,58120,57570,57850,2655600
2025-03-10,58120,58120,57660,57660,2529500
2025-03-11,57470,57660,57290,57570,2287600
2025-03-12,57660,57930,57380,57380,2755400
2025-03-13,57470,58030,57100,57200,5100400
2025-03-14,57570,57850,57290,57290,2696700
2025-03-17,57570,58490,57570,58120,4062100
2025-03-18,58210,58210,57660,57660,3281900
2025-03-19,57850,57930,57100,57470,3038400
2025-03-20,57380,57380,56550,57020,3888200
2025-03-21,57020,57020,56460,56550,3325900
2025-03-24,56640,57200,56370,56640,2488900
2025-03-25,56920,56920,56460,56640,2323000
2025-03-26,56740,57100,56460,56460,1846000
2025-03-27,56460,56740,56370,56370,2230500
2025-03-28,56270,56370,55530,55630,5430100
2025-03-31,56090,56820,55910,55910,5301500
2025-04-01,56460,56460,55630,56090,3129300
2025-04-02,55990,56640,55810,55810,4684400
2025-04-03,54890,54980,51940,52120,16938200
2025-04-04,49810,54250,49630,53970,9776600
2025-04-08,52310,52490,50280,50280,13324100
2025-04-09,47420,50920,47420,47970,9882600
2025-04-10,51290,51290,51290,51290,1514300
2025-04-11,51290,53870,51290,53040,9164400
2025-04-14,53410,53410,52120,52490,5479700
2025-04-15,52310,53040,51940,51940,4163500
2025-04-16,52030,52760,51670,51670,3735600
2025-04-17,51200,52210,50560,51670,7219000
2025-04-18,52310,52860,52210,52210,3037200
2025-04-21,52400,52680,52120,52310,3021400
2025-04-22,52210,52210,49730,51670,6955000
2025-04-23,52400,52860,52030,52030,3586000
2025-04-24,52120,52400,51850,51940,1956400
2025-04-25,52120,53790,52120,53790,8119700
2025-04-28,53790,53790,53040,53040,2664700
2025-04-29,53040,53410,52760,53140,2556000
2025-05-05,52580,52680,52490,52490,4238300
2025-05-06,52580,52960,52490,52490,2502600
2025-05-07,52490,53230,52490,52760,2905500
2025-05-08,52760,53320,52760,52960,3262200
2025-05-09,53230,54060,53230,53230,3832400
2025-05-12,53510,54150,53510,54060,5863100
2025-05-13,54340,54430,53790,53970,4352200
2025-05-14,54450,54450,53590,53680,5034700
2025-05-15,53680,54450,53680,54250,4092100
2025-05-16,54250,54250,53680,53680,3198400
2025-05-19,53680,54450,53490,53490,2795600
2025-05-20,53590,53780,53300,53400,3224100
2025-05-21,53490,53490,52920,52920,4464400
2025-05-22,52920,53110,52540,52540,2665200
2025-05-23,52730,53010,52630,52820,1666700
2025-05-26,52920,53300,52540,53200,2729200
2025-05-27,53400,53490,52820,52920,3680800
2025-05-28,53200,53200,52630,52730,3901700
2025-05-29,53010,53010,52630,52630,2182300
2025-05-30,52920,52920,52340,52440,3273900
2025-06-02,52440,52730,52060,52150,2644100
2025-06-03,52250,53490,52250,53010,4311900
2025-06-04,53300,55210,53010,54350,8419300
2025-06-05,54450,54540,53780,53780,2794700
2025-06-06,53870,53870,52630,52820,4122400
2025-06-09,52920,53780,52820,52820,3035700
2025-06-10,53010,53590,52630,52820,2999200
2025-06-11,52820,53110,52630,52730,1720700
2025-06-12,53110,53680,53010,53400,3282700
2025-06-13,53010,53200,52730,53010,3545400
2025-06-16,52920,54060,52920,53780,4734300
2025-06-17,53870,54160,53590,53680,3406400
2025-06-18,53780,54250,53490,53490,4098100
2025-06-19,53490,53870,53200,53590,2628700
2025-06-20,53780,54160,53400,54060,4661400
2025-06-23,53490,53870,53300,53400,3022700
2025-06-24,53680,53970,53590,53870,2803800
2025-06-25,53970,55210,53870,54250,6268200
2025-06-26,54250,54450,53780,53870,3118900
2025-06-27,54250,55970,53780,55210,8895400
2025-06-30,55500,56070,55310,55400,4487800
2025-07-01,55780,55780,54640,54920,4013600
2025-07-02,55020,55400,54730,55110,3775700
2025-07-03,55110,55780,54730,54920,5293100
2025-07-04,54920,55310,54730,55210,2696200
2025-07-07,55400,55690,55110,55310,3762300
2025-07-08,55400,56550,55310,56360,7163100
2025-07-09,56640,57880,56450,57500,9636900
2025-07-10,57790,57880,57020,57020,5246100
2025-07-11,57600,58080,57120,57120,6233200
2025-07-14,57310,58080,56640,57600,6083200
2025-07-15,57880,58460,57410,57410,6553200
2025-07-16,57310,57500,56930,57410,4961100
2025-07-17,57600,57880,57120,57410,6357800
2025-07-18,57410,58360,57310,57500,5826800
2025-07-21,57600,58080,57310,57310,5503300
2025-07-22,57310,57500,56830,57500,4735100
2025-07-23,57690,58940,57500,58940,9228600
2025-07-24,59320,61130,59320,60850,13421100
2025-07-25,60940,60940,60270,60370,5124000
2025-07-28,60460,61040,60180,60460,8462700
2025-07-29,60460,61320,59990,60370,10714200
2025-07-30,60180,60650,59990,60080,6078500
2025-07-31,60180,60650,57690,58460,10570300
2025-08-01,58650,58650,57310,57310,5329800
2025-08-04,57120,58080,57120,57690,3746300
2025-08-05,57790,58740,57310,57410,9564600
2025-08-06,57690,58940,57690,58550,5377500
2025-08-07,59130,59220,58080,58170,4741600
2025-08-08,58270,59030,57880,58080,6503200
2025-08-11,58270,59320,58170,58740,5787800
2025-08-12,59320,59600,58650,59030,5207000
2025-08-13,59220,59320,58080,58360,6210800
2025-08-14,58550,59410,58270,58940,6534600
2025-08-15,59220,59410,58270,58270,5660400
2025-08-18,58360,58550,57880,57980,4775600
2025-08-19,58080,58460,57690,57790,5257700
2025-08-20,57790,58170,56930,57310,6338200
2025-08-21,57410,58170,56930,57410,5810000
2025-08-22,57120,57220,55880,56070,7201500
2025-08-25,56260,56930,56070,56070,3360400
2025-08-26,55970,57410,55880,57020,2990300
2025-08-27,57020,58460,56830,57790,4849200
2025-08-28,58270,58740,57980,58270,3661100
2025-08-29,58550,58550,57600,57600,4166400
2025-09-03,57600,58740,57600,58740,4767300
2025-09-04,58940,59700,58740,59030,4228100
2025-09-05,59130,59220,58170,58170,5355900
2025-09-08,58170,59130,57880,57880,6958800
2025-09-09,57880,58270,57410,57600,3516800
2025-09-10,57790,57880,57020,57120,3120100
2025-09-11,57120,58460,56740,58460,4998900
2025-09-12,58550,60650,58270,60370,13670300
2025-09-15,60560,60650,59990,60270,3527500
2025-09-16,60650,62470,60370,61800,12673100
2025-09-17,61900,63230,61900,62180,9865800
2025-09-18,62180,62370,60650,60750,5050800
2025-09-19,60940,61040,59220,59220,5300500
2025-09-22,59320,59990,58650,58650,5285200
2025-09-23,58740,59700,58740,58840,3425100
2025-09-24,59130,59220,58270,59220,3214500
2025-09-25,59510,59600,58740,58740,2752800
2025-09-26,58740,59030,58360,58360,2489900
2025-09-29,58360,58460,57500,57600,5130400
2025-09-30,57690,58080,57310,57310,3030200
2025-10-01,57980,59700,57500,59320,4526400
2025-10-02,59700,59790,58460,58460,3398700
2025-10-03,58550,59510,58460,58550,3998500
2025-10-06,59890,59890,59030,59600,4051900
2025-10-07,59890,59890,58650,58650,3715300
2025-10-08,59510,60650,58940,60560,5919700
2025-10-09,60560,60650,59790,60080,3297300
2025-10-10,60560,60560,59600,59600,4972200
2025-10-13,59410,61230,59030,61130,6305000
2025-10-14,61510,61510,60460,60650,5359800
2025-10-15,60940,61510,60750,60750,4645400
2025-10-16,60800,61200,60200,61200,5158400
2025-10-17,61000,61200,58800,58800,6041500
2025-10-20,58900,59400,55000,55000,8737700
2025-10-21,56100,58000,56100,56500,7068100
2025-10-22,57100,57300,55700,56300,3846700
2025-10-23,56500,57100,56300,56600,2327300
2025-10-24,56900,58100,56100,58100,3959900
2025-10-27,58400,58400,57000,57000,2998800
2025-10-28,57200,57400,56800,57400,2079100
2025-10-29,57500,57900,57100,57500,1973000
2025-10-30,57800,57900,57000,57100,1905200
2025-10-31,57400,57700,57100,57600,2641500
2025-11-03,57700,58300,57300,57300,2642700
2025-11-04,57600,57900,56300,57300,4175200
2025-11-05,57300,58500,57100,58000,3831600
2025-11-06,58000,58500,57600,58000,2241200
2025-11-07,57600,58400,57500,57600,3251100
2025-11-10,57700,57900,57000,57000,2675800
2025-11-11,57000,59000,57000,58900,5152700
2025-11-12,58800,60000,58500,59800,5161900
2025-11-13,59800,62000,59700,61800,9741800
2025-11-14,61700,63300,61600,62800,10146900
2025-11-17,62900,63300,61800,62100,4198400
2025-11-18,62000,62300,60500,60700,5559900
2025-11-19,60700,61900,60500,60900,4458500
2025-11-20,61400,61600,60500,60700,2656100
2025-11-21,60300,60700,59700,59900,4191100
2025-11-24,60100,63400,60100,63000,9900300
2025-11-25,63000,63200,61900,61900,4907900
2025-11-26,62300,63200,62300,62800,3651000
2025-11-27,63000,63400,62000,62000,3962300
2025-11-28,62200,64500,62200,64000,11898300
2025-12-01,64300,65900,64300,64900,9107300
2025-12-02,64800,65600,64500,65000,6764300
2025-12-03,65099,65200,64000,64599,5383600
2025-12-04,65000,65099,63400,63400,5918000
2025-12-05,63600,64500,63400,63400,3598900
2025-12-08,63300,64500,63200,63500,3322000
2025-12-09,63500,64099,62500,62500,5389200
2025-12-10,62400,64500,62300,63100,3470500
2025-12-11,63000,63500,61500,61500,4852300
2025-12-12,61700,62000,60200,60200,4396400
2025-12-15,60300,62600,60300,62000,4242600
2025-12-16,62000,64400,61700,64200,6863300
2025-12-17,64099,64099,62900,62900,2090400
2025-12-18,63600,64000,62900,63900,3065000
2025-12-19,63700,64000,63000,64000,2685700
2025-12-22,63900,63900,63100,63200,2650700
2025-12-23,63500,64099,62300,62600,4394700
2025-12-24,62800,62900,61500,61500,4870200
2025-12-25,61600,62300,61300,61300,2059600
2025-12-26,61600,62300,61200,61500,2399200
2025-12-29,61500,62200,61400,62100,1943000
2025-12-30,62100,62300,61700,61800,1581000
2025-12-31,61900,62000,61200,61200,1879600
2026-01-05,61300,61500,60000,60300,2814700
2026-01-06,60500,60900,60300,60800,2963300
2026-01-07,60800,61500,60500,60900,3228100
2026-01-08,61100,63400,61100,62200,5636400
2026-01-09,62400,62500,61000,61000,4184100
2026-01-12,61100,62700,61100,62700,4146300
2026-01-13,62900,64900,62800,63300,6761300
2026-01-14,63600,67700,63400,67700,24838300
2026-01-15,70000,72400,69500,71000,19260600
2026-01-16,71100,73000,69100,69600,13372500
2026-01-19,69800,71000,68300,70600,10385300
2026-01-20,71500,75500,71100,73400,21521900
2026-01-21,73000,73000,70000,70300,11234100
2026-01-22,71100,72800,70000,70900,8055200
2026-01-23,69400,70100,67200,67200,16050400
2026-01-26,67400,69300,67400,68900,8864800
2026-01-27,68400,68600,66100,67700,8357800
2026-01-28,67700,69500,67200,67700,9816800
2026-01-29,68500,71100,67900,71100,10036800
2026-01-30,71500,72500,70500,70600,7844800
2026-02-02,70900,72600,70300,72600,10777700
2026-02-03,72900,73600,71300,71600,7261000
2026-02-04,71800,72600,70800,72000,7672500
2026-02-05,71900,72200,69100,69100,8057000
2026-02-06,68300,70700,68200,69100,6695900
2026-02-09,69400,70400,69300,69600,2573300
2026-02-10,69600,70500,68100,68400,5090400
2026-02-11,68400,69900,68400,69100,2672900
2026-02-12,69300,69800,69000,69000,1951100
2026-02-13,69000,69800,68600,69500,3341400
2026-02-23,70000,71300,69800,70600,4211800
